2	9	3/31/2007	23:18:08	1	130	4/14/2007	23:18:08	4/2/2007	23:18:08	NULL	NULL	NULL	NULL
2	9	4/14/2007	23:18:08	1	130	4/28/2007	23:18:08	4/16/2007	23:18:08	NULL	NULL	NULL	NULL
2	9	4/28/2007	23:18:08	1	130	5/12/2007	23:18:08	4/30/2007	23:18:08	NULL	NULL	NULL	NULL
2	9	5/12/2007	23:18:08	1	130	5/26/2007	23:18:08	5/14/2007	23:18:08	NULL	NULL	NULL	NULL
2	9	5/26/2007	23:18:08	1	130	6/9/2007	23:18:08	5/28/2007	23:18:08	NULL	NULL	NULL	NULL
2	9	6/9/2007	23:18:08	1	130	6/23/2007	23:18:08	6/11/2007	23:18:08	NULL	NULL	NULL	NULL
2	9	6/23/2007	23:18:08	1	130	7/7/2007	23:18:08	6/25/2007	23:18:08	NULL	NULL	NULL	NULL
2	9	7/7/2007	23:18:08	1	130	7/21/2007	23:18:08	7/9/2007	23:18:08	NULL	NULL	NULL	NULL
2	9	7/21/2007	23:18:08	1	130	8/4/2007	23:18:08	7/23/2007	23:18:08	NULL	NULL	NULL	NULL
2	9	8/4/2007	23:18:08	1	130	8/18/2007	23:18:08	8/6/2007	23:18:08	NULL	NULL	NULL	NULL
2	9	8/18/2007	23:18:08	1	130	9/1/2007	23:18:08	8/20/2007	23:18:08	NULL	NULL	NULL	NULL
2	9	9/1/2007	23:18:08	1	130	9/15/2007	23:18:08	9/3/2007	23:18:08	NULL	NULL	NULL	NULL
2	9	9/15/2007	23:18:08	1	130	9/29/2007	23:18:08	9/17/2007	23:18:08	NULL	NULL	NULL	NULL
2	9	9/29/2007	23:18:08	1	130	10/13/2007	23:18:08	10/1/2007	23:18:08	NULL	NULL	NULL	NULL
2	9	10/13/2007	23:18:08	1	130	10/27/2007	23:18:08	10/15/2007	23:18:08	NULL	NULL	NULL	NULL
2	9	10/27/2007	23:18:08	1	130	11/10/2007	23:18:08	10/29/2007	23:18:08	NULL	NULL	NULL	NULL
2	9	11/10/2007	23:18:08	1	130	11/24/2007	23:18:08	11/12/2007	23:18:08	NULL	NULL	NULL	NULL
2	9	11/24/2007	23:18:08	1	130	12/8/2007	23:18:08	11/26/2007	23:18:08	NULL	NULL	NULL	NULL
2	9	12/8/2007	23:18:08	1	130	12/22/2007	23:18:08	12/10/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	12/30/2006	23:18:08	1	66	1/13/2007	23:18:08	1/8/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	1/13/2007	23:18:08	1	66	1/27/2007	23:18:08	1/22/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	1/27/2007	23:18:08	1	66	2/10/2007	23:18:08	2/5/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	2/10/2007	23:18:08	1	66	2/24/2007	23:18:08	2/19/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	2/24/2007	23:18:08	1	66	3/10/2007	23:18:08	3/5/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	3/10/2007	23:18:08	1	66	3/24/2007	23:18:08	3/19/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	3/24/2007	23:18:08	1	66	4/7/2007	23:18:08	4/2/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	4/7/2007	23:18:08	1	66	4/21/2007	23:18:08	4/16/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	4/21/2007	23:18:08	1	66	5/5/2007	23:18:08	4/30/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	5/5/2007	23:18:08	1	66	5/19/2007	23:18:08	5/14/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	5/19/2007	23:18:08	1	66	6/2/2007	23:18:08	5/28/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	6/2/2007	23:18:08	1	66	6/16/2007	23:18:08	6/11/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	6/16/2007	23:18:08	1	66	6/30/2007	23:18:08	6/25/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	6/30/2007	23:18:08	1	66	7/14/2007	23:18:08	7/9/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	7/14/2007	23:18:08	1	66	7/28/2007	23:18:08	7/23/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	7/28/2007	23:18:08	1	66	8/11/2007	23:18:08	8/6/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	8/11/2007	23:18:08	1	66	8/25/2007	23:18:08	8/20/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	8/25/2007	23:18:08	1	66	9/8/2007	23:18:08	9/3/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	9/8/2007	23:18:08	1	66	9/22/2007	23:18:08	9/17/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	9/22/2007	23:18:08	1	66	10/6/2007	23:18:08	10/1/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	10/6/2007	23:18:08	1	66	10/20/2007	23:18:08	10/15/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	10/20/2007	23:18:08	1	66	11/3/2007	23:18:08	10/29/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	11/3/2007	23:18:08	1	66	11/17/2007	23:18:08	11/12/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	11/17/2007	23:18:08	1	66	12/1/2007	23:18:08	11/26/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	12/1/2007	23:18:08	1	66	12/15/2007	23:18:08	12/10/2007	23:18:08	NULL	NULL	NULL	NULL
3	3	12/15/2007	23:18:08	1	66	12/29/2007	23:18:08	12/24/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	12/29/2006	23:18:08	1	173	1/12/2007	23:18:08	1/6/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	1/12/2007	23:18:08	1	173	1/26/2007	23:18:08	1/20/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	1/26/2007	23:18:08	1	173	2/9/2007	23:18:08	2/3/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	2/9/2007	23:18:08	1	173	2/23/2007	23:18:08	2/17/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	2/23/2007	23:18:08	1	173	3/9/2007	23:18:08	3/3/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	3/9/2007	23:18:08	1	173	3/23/2007	23:18:08	3/17/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	3/23/2007	23:18:08	1	173	4/6/2007	23:18:08	3/31/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	4/6/2007	23:18:08	1	173	4/20/2007	23:18:08	4/14/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	4/20/2007	23:18:08	1	173	5/4/2007	23:18:08	4/28/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	5/4/2007	23:18:08	1	173	5/18/2007	23:18:08	5/12/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	5/18/2007	23:18:08	1	173	6/1/2007	23:18:08	5/26/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	6/1/2007	23:18:08	1	173	6/15/2007	23:18:08	6/9/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	6/15/2007	23:18:08	1	173	6/29/2007	23:18:08	6/23/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	6/29/2007	23:18:08	1	173	7/13/2007	23:18:08	7/7/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	7/13/2007	23:18:08	1	173	7/27/2007	23:18:08	7/21/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	7/27/2007	23:18:08	1	173	8/10/2007	23:18:08	8/4/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	8/10/2007	23:18:08	1	173	8/24/2007	23:18:08	8/18/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	8/24/2007	23:18:08	1	173	9/7/2007	23:18:08	9/1/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	9/7/2007	23:18:08	1	173	9/21/2007	23:18:08	9/15/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	9/21/2007	23:18:08	1	173	10/5/2007	23:18:08	9/29/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	10/5/2007	23:18:08	1	173	10/19/2007	23:18:08	10/13/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	10/19/2007	23:18:08	1	173	11/2/2007	23:18:08	10/27/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	11/2/2007	23:18:08	1	173	11/16/2007	23:18:08	11/10/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	11/16/2007	23:18:08	1	173	11/30/2007	23:18:08	11/24/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	11/30/2007	23:18:08	1	173	12/14/2007	23:18:08	12/8/2007	23:18:08	NULL	NULL	NULL	NULL
3	8	12/14/2007	23:18:08	1	173	12/28/2007	23:18:08	12/22/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	12/29/2006	23:18:08	1	59	1/12/2007	23:18:08	1/6/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	1/12/2007	23:18:08	1	59	1/26/2007	23:18:08	1/20/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	1/26/2007	23:18:08	1	59	2/9/2007	23:18:08	2/3/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	2/9/2007	23:18:08	1	59	2/23/2007	23:18:08	2/17/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	2/23/2007	23:18:08	1	59	3/9/2007	23:18:08	3/3/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	3/9/2007	23:18:08	1	59	3/23/2007	23:18:08	3/17/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	3/23/2007	23:18:08	1	59	4/6/2007	23:18:08	3/31/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	4/6/2007	23:18:08	1	59	4/20/2007	23:18:08	4/14/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	4/20/2007	23:18:08	1	59	5/4/2007	23:18:08	4/28/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	5/4/2007	23:18:08	1	59	5/18/2007	23:18:08	5/12/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	5/18/2007	23:18:08	1	59	6/1/2007	23:18:08	5/26/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	6/1/2007	23:18:08	1	59	6/15/2007	23:18:08	6/9/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	6/15/2007	23:18:08	1	59	6/29/2007	23:18:08	6/23/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	6/29/2007	23:18:08	1	59	7/13/2007	23:18:08	7/7/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	7/13/2007	23:18:08	1	59	7/27/2007	23:18:08	7/21/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	7/27/2007	23:18:08	1	59	8/10/2007	23:18:08	8/4/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	8/10/2007	23:18:08	1	59	8/24/2007	23:18:08	8/18/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	8/24/2007	23:18:08	1	59	9/7/2007	23:18:08	9/1/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	9/7/2007	23:18:08	1	59	9/21/2007	23:18:08	9/15/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	9/21/2007	23:18:08	1	59	10/5/2007	23:18:08	9/29/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	10/5/2007	23:18:08	1	59	10/19/2007	23:18:08	10/13/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	10/19/2007	23:18:08	1	59	11/2/2007	23:18:08	10/27/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	11/2/2007	23:18:08	1	59	11/16/2007	23:18:08	11/10/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	11/16/2007	23:18:08	1	59	11/30/2007	23:18:08	11/24/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	11/30/2007	23:18:08	1	59	12/14/2007	23:18:08	12/8/2007	23:18:08	NULL	NULL	NULL	NULL
4	2	12/14/2007	23:18:08	1	59	12/28/2007	23:18:08	12/22/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	1/2/2007	23:18:08	1	201	1/16/2007	23:18:08	1/14/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	1/16/2007	23:18:08	1	201	1/30/2007	23:18:08	1/28/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	1/30/2007	23:18:08	1	201	2/13/2007	23:18:08	2/11/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	2/13/2007	23:18:08	1	201	2/27/2007	23:18:08	2/25/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	2/27/2007	23:18:08	1	201	3/13/2007	23:18:08	3/11/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	3/13/2007	23:18:08	1	201	3/27/2007	23:18:08	3/25/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	3/27/2007	23:18:08	1	201	4/10/2007	23:18:08	4/8/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	4/10/2007	23:18:08	1	201	4/24/2007	23:18:08	4/22/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	4/24/2007	23:18:08	1	201	5/8/2007	23:18:08	5/6/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	5/8/2007	23:18:08	1	201	5/22/2007	23:18:08	5/20/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	5/22/2007	23:18:08	1	201	6/5/2007	23:18:08	6/3/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	6/5/2007	23:18:08	1	201	6/19/2007	23:18:08	6/17/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	6/19/2007	23:18:08	1	201	7/3/2007	23:18:08	7/1/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	7/3/2007	23:18:08	1	201	7/17/2007	23:18:08	7/15/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	7/17/2007	23:18:08	1	201	7/31/2007	23:18:08	7/29/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	7/31/2007	23:18:08	1	201	8/14/2007	23:18:08	8/12/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	8/14/2007	23:18:08	1	201	8/28/2007	23:18:08	8/26/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	8/28/2007	23:18:08	1	201	9/11/2007	23:18:08	9/9/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	9/11/2007	23:18:08	1	201	9/25/2007	23:18:08	9/23/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	9/25/2007	23:18:08	1	201	10/9/2007	23:18:08	10/7/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	10/9/2007	23:18:08	1	201	10/23/2007	23:18:08	10/21/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	10/23/2007	23:18:08	1	201	11/6/2007	23:18:08	11/4/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	11/6/2007	23:18:08	1	201	11/20/2007	23:18:08	11/18/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	11/20/2007	23:18:08	1	201	12/4/2007	23:18:08	12/2/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	12/4/2007	23:18:08	1	201	12/18/2007	23:18:08	12/16/2007	23:18:08	NULL	NULL	NULL	NULL
4	7	12/18/2007	23:18:08	1	201	1/1/2008	23:18:08	12/30/2007	23:18:08	NULL	NULL	NULL	NULL
5	1	12/26/2006	23:18:08	1	37	1/9/2007	23:18:08	12/31/2006	23:18:08	NULL	NULL	NULL	NULL
5	1	1/9/2007	23:18:08	1	37	1/23/2007	23:18:08	1/14/2007	23:18:08	NULL	NULL	NULL	NULL
5	1	1/23/2007	23:18:08	1	37	2/6/2007	23:18:08	1/28/2007	23:18:08	NULL	NULL	NULL	NULL
5	1	2/6/2007	23:18:08	1	37	2/20/2007	23:18:08	2/11/2007	23:18:08	NULL	NULL	NULL	NULL
5	1	2/20/2007	23:18:08	1	37	3/6/2007	23:18:08	2/25/2007	23:18:08	NULL	NULL	NULL	NULL
5	1	3/6/2007	23:18:08	1	37	3/20/2007	23:18:08	3/11/2007	23:18:08	NULL	NULL	NULL	NULL
5	1	3/20/2007	23:18:08	1	37	4/3/2007	23:18:08	3/25/2007	23:18:08	NULL	NULL	NULL	NULL
5	1	4/3/2007	23:18:08	1	37	4/17/2007	23:18:08	4/8/2007	23:18:08	NULL	NULL	NULL	NULL
5	1	4/17/2007	23:18:08	1	37	5/1/2007	23:18:08	4/22/2007	23:18:08	NULL	NULL	NULL	NULL
5	1	5/1/2007	23:18:08	1	37	5/15/2007	23:18:08	5/6/2007	23:18:08	NULL	NULL	NULL	NULL
5	1	5/15/2007	23:18:08	1	37	5/29/2007	23:18:08	5/20/2007	23:18:08	NULL	NULL	NULL	NULL
5	1	5/29/2007	23:18:08	1	37	6/12/2007	23:18:08	6/3/2007	23:18:08	NULL	NULL	NULL	NULL
5	1	6/12/2007	23:18:08	1	37	6/26/2007	23:18:08	6/17/2007	23:18:08	NULL	NULL	NULL	NULL
5	1	6/26/2007	23:18:08	1	37	7/10/2007	23:18:08	7/1/2007	23:18:08	NULL	NULL	NULL	NULL
